CustomerID,Recency,Frequency,Monetary,AvgTransactionValue,Tenure,MonthlyFrequency,Cluster
13806,64,1,256.38,256.38,64,0.46875,1
13807,367,1,112.6,112.6,367,0.08174386920980926,0
13808,6,5,1747.66,349.53200000000004,97,1.5463917525773196,1
13809,305,1,155.05,155.05,305,0.09836065573770493,0
13810,29,3,1499.01,499.67,56,1.6071428571428572,1
13811,184,3,814.5,271.5,239,0.37656903765690375,0
13812,42,3,539.0,179.66666666666666,105,0.8571428571428571,1
13813,40,4,1366.8600000000001,341.71500000000003,135,0.8888888888888888,1
13814,92,2,1579.12,789.56,137,0.43795620437956206,1
13815,22,4,4027.36,1006.84,319,0.3761755485893417,0
13816,24,2,571.6700000000001,285.83500000000004,64,0.9375,1
13817,29,2,382.98,191.49,352,0.17045454545454547,0
13819,302,3,1140.35,380.1166666666666,320,0.28125,0
13821,145,2,385.64,192.82,262,0.22900763358778628,0
13822,6,2,632.0,316.0,40,1.5,1
13823,19,2,957.66,478.83,92,0.6521739130434783,1
13824,33,5,1698.94,339.788,310,0.48387096774193544,0
13826,176,1,189.5,189.5,176,0.17045454545454547,0
13827,58,3,412.05,137.35,143,0.6293706293706294,1
13828,22,1,209.49,209.49,22,1.3636363636363638,1
13831,16,6,2202.99,367.16499999999996,370,0.48648648648648646,0
13832,19,1,52.199999999999996,52.199999999999996,19,1.5789473684210527,1
13833,159,1,384.8,384.8,159,0.18867924528301888,1
13835,25,4,834.57,208.6425,215,0.5581395348837209,1
13837,212,2,271.24,135.62,318,0.18867924528301888,0
13838,6,4,691.73,172.9325,370,0.3243243243243243,0
13841,253,1,85.0,85.0,253,0.11857707509881422,0
13842,59,9,3385.62,376.18,367,0.7356948228882835,0
13844,11,1,361.62,361.62,11,2.7272727272727275,1
13845,65,1,312.98,312.98,65,0.46153846153846156,1
13846,25,3,865.0600000000001,288.35333333333335,360,0.25,0
13848,92,3,1255.0,418.3333333333333,366,0.24590163934426232,0
13849,52,2,1537.95,768.975,171,0.3508771929824561,1
13850,129,1,1595.48,1595.48,129,0.23255813953488372,1
13851,96,3,2651.46,883.82,288,0.3125,0
13853,57,1,1090.14,1090.14,57,0.5263157894736842,1
13854,9,25,8109.5199999999995,324.38079999999997,366,2.0491803278688527,0
13856,169,3,388.5,129.5,203,0.4433497536945813,0
13858,57,1,216.17,216.17,57,0.5263157894736842,1
13859,326,1,201.16,201.16,326,0.09202453987730061,0
13860,1,5,1245.9,249.18,87,1.7241379310344829,1
13862,18,8,2209.36,276.17,332,0.7228915662650602,0
13863,248,1,305.78,305.78,248,0.12096774193548386,0
13865,58,4,501.56,125.39,290,0.4137931034482759,0
13866,74,1,145.67000000000002,145.67000000000002,74,0.4054054054054054,1
13867,31,3,1015.29,338.43,218,0.41284403669724773,1
13868,7,2,3192.54,1596.27,39,1.5384615384615383,1
13869,123,4,3104.95,776.2375,357,0.3361344537815126,0
13870,2,8,2770.94,346.3675,288,0.8333333333333334,0
13871,23,13,6403.25,492.5576923076923,309,1.262135922330097,0
13873,120,3,389.6,129.86666666666667,310,0.29032258064516125,0
13874,358,1,540.45,540.45,358,0.08379888268156424,0
13875,54,5,1786.79,357.358,301,0.4983388704318937,0
13876,64,1,122.7,122.7,64,0.46875,1
13877,86,1,117.24,117.24,86,0.3488372093023256,1
13878,55,1,1281.53,1281.53,55,0.5454545454545455,1
13880,21,13,3219.77,247.67461538461538,367,1.0626702997275206,0
13881,4,20,17159.52,857.976,312,1.923076923076923,0
13882,3,5,1191.13,238.22600000000003,64,2.34375,1
13883,11,5,2674.48,534.896,253,0.5928853754940712,0
13884,7,5,787.6,157.52,283,0.5300353356890459,0
13885,189,2,506.8,253.4,201,0.29850746268656714,0
13886,71,1,243.56,243.56,71,0.4225352112676056,1
13887,204,1,349.55,349.55,204,0.14705882352941177,0
13888,120,2,605.63,302.815,218,0.27522935779816515,0
13889,93,1,416.90000000000003,416.90000000000003,93,0.3225806451612903,1
13890,1,10,1883.8100000000002,188.38100000000003,359,0.8356545961002786,0
13892,27,4,632.97,158.2425,247,0.4858299595141701,0
13893,298,1,821.1,821.1,298,0.10067114093959731,0
13894,24,3,564.62,188.20666666666668,310,0.29032258064516125,0
13895,28,4,2593.07,648.2675,165,0.7272727272727273,1
13897,50,1,311.16,311.16,50,0.6,1
13898,326,1,155.93,155.93,326,0.09202453987730061,0
13899,16,2,388.52,194.26,275,0.2181818181818182,0
13900,183,3,740.95,246.98333333333335,263,0.34220532319391633,0
13901,72,5,2867.2,573.4399999999999,319,0.4702194357366771,0
13904,37,2,332.64,166.32,295,0.20338983050847456,0
13908,80,4,2369.55,592.3875,277,0.43321299638989175,0
13911,57,9,2580.91,286.7677777777778,308,0.8766233766233765,0
13914,12,2,626.45,313.225,36,1.6666666666666667,1
13917,50,2,272.04,136.02,192,0.3125,1
13918,50,2,1212.8400000000001,606.4200000000001,253,0.23715415019762845,0
13919,59,2,384.81,192.405,122,0.49180327868852464,1
13922,352,1,172.25,172.25,352,0.08522727272727273,0
13923,54,1,351.13,351.13,54,0.5555555555555556,1
13924,2,6,1838.8500000000001,306.475,72,2.5,1
13925,93,4,678.25,169.5625,135,0.8888888888888888,1
13926,23,1,223.85000000000002,223.85000000000002,23,1.3043478260869565,1
13927,75,1,348.99,348.99,75,0.4,1
13928,11,4,464.57,116.1425,133,0.9022556390977443,1
13929,169,2,842.65,421.325,326,0.18404907975460122,0
13930,58,2,337.34,168.67,137,0.43795620437956206,1
13931,96,2,1237.53,618.765,281,0.21352313167259784,0
13932,295,1,307.4,307.4,295,0.10169491525423728,0
13933,109,2,608.7900000000001,304.39500000000004,148,0.4054054054054054,1
13934,264,1,922.1,922.1,264,0.11363636363636363,0
13936,180,1,376.58,376.58,180,0.16666666666666666,0
13937,169,1,158.85,158.85,169,0.17751479289940827,0
13938,35,1,71.66,71.66,35,0.8571428571428571,1
13939,23,3,568.55,189.51666666666665,312,0.28846153846153844,0
13940,17,4,839.14,209.785,144,0.8333333333333334,1
13941,22,5,5112.96,1022.592,373,0.40214477211796246,0
13946,79,3,561.5699999999999,187.18999999999997,268,0.33582089552238803,0
13947,65,1,90.6,90.6,65,0.46153846153846156,1
13948,361,1,102.0,102.0,361,0.08310249307479224,0
13949,3,6,2427.32,404.55333333333334,95,1.8947368421052633,1
13950,11,4,745.06,186.265,247,0.4858299595141701,0
13951,176,3,674.45,224.8166666666667,294,0.3061224489795918,0
13952,218,2,3251.071,1625.5355,239,0.2510460251046025,0
13953,7,7,3515.68,502.23999999999995,353,0.5949008498583569,0
13954,2,2,439.92,219.96,71,0.8450704225352113,1
13955,154,2,322.96,161.48,306,0.19607843137254904,0
13956,5,5,1026.42,205.28400000000002,271,0.5535055350553506,0
13959,79,3,598.2,199.4,362,0.24861878453038674,0
13960,21,2,230.22,115.11,72,0.8333333333333334,1
13962,22,2,169.55,84.775,246,0.24390243902439027,0
13963,308,4,664.54,166.135,368,0.32608695652173914,0
13967,146,1,80.7,80.7,146,0.20547945205479454,1
13969,7,18,9053.94,502.99666666666667,365,1.4794520547945207,0
13971,19,8,2758.26,344.7825,286,0.8391608391608392,0
13972,71,2,190.25,95.125,202,0.297029702970297,1
13973,287,1,264.7,264.7,287,0.10452961672473868,0
13974,49,1,413.59000000000003,413.59000000000003,49,0.6122448979591837,1
13975,31,6,2526.28,421.0466666666667,277,0.6498194945848376,0
13976,207,1,357.98,357.98,207,0.14492753623188406,0
13978,15,2,196.79000000000002,98.39500000000001,45,1.3333333333333333,1
13979,73,1,869.87,869.87,73,0.4109589041095891,1
13980,60,1,200.14,200.14,60,0.5,1
13982,39,4,1871.81,467.9525,365,0.32876712328767127,0
13983,30,12,2603.43,216.9525,367,0.9809264305177112,0
13984,27,5,920.51,184.102,366,0.4098360655737705,0
13985,4,15,7060.13,470.67533333333336,264,1.7045454545454544,0
13986,17,1,320.46,320.46,17,1.7647058823529411,1
13988,20,6,4147.96,691.3266666666667,255,0.7058823529411765,0
13989,66,2,1266.08,633.04,239,0.2510460251046025,0
13990,213,1,311.3,311.3,213,0.14084507042253522,0
13991,12,6,855.97,142.66166666666666,143,1.2587412587412588,1
13992,30,1,76.8,76.8,30,1.0,1
13993,43,9,3466.36,385.1511111111111,331,0.8157099697885196,0
13994,4,6,2313.14,385.5233333333333,148,1.2162162162162162,1
13995,15,5,1393.69,278.738,246,0.6097560975609757,0
13999,10,12,3901.81,325.1508333333333,362,0.994475138121547,0
14000,211,1,635.66,635.66,211,0.14218009478672985,0
14001,46,3,2043.0800000000002,681.0266666666668,373,0.24128686327077747,0
14002,134,2,529.73,264.865,156,0.3846153846153846,1
14004,43,7,4582.64,654.6628571428572,289,0.726643598615917,0
14005,10,5,2874.72,574.944,216,0.6944444444444444,1
14006,116,3,962.19,320.73,312,0.28846153846153844,0
14009,198,2,695.61,347.805,205,0.29268292682926833,0
14012,278,1,328.8,328.8,278,0.1079136690647482,0
14013,110,3,473.02,157.67333333333332,276,0.32608695652173914,0
14014,77,1,505.18,505.18,77,0.3896103896103896,1
14015,53,1,917.34,917.34,53,0.5660377358490566,1
14016,162,4,4341.21,1085.3025,357,0.3361344537815126,0
14019,47,3,1421.61,473.86999999999995,138,0.6521739130434783,1
14020,17,2,642.8,321.4,88,0.6818181818181819,1
14021,155,3,631.9,210.63333333333333,256,0.3515625,0
14022,225,1,440.0,440.0,225,0.13333333333333333,0
14023,7,2,584.07,292.035,250,0.24,0
14024,122,2,327.7,163.85,124,0.48387096774193544,1
14027,61,1,104.82,104.82,61,0.49180327868852464,1
14029,63,2,467.66,233.83,144,0.4166666666666667,1
14030,18,8,2360.09,295.01125,366,0.6557377049180328,0
14031,7,19,17286.86,909.8347368421053,372,1.532258064516129,0
14032,2,11,2975.59,270.5081818181818,367,0.899182561307902,0
14034,22,3,651.8199999999999,217.2733333333333,157,0.5732484076433121,1
14035,29,5,1428.02,285.604,298,0.5033557046979865,0
14036,285,1,626.65,626.65,285,0.10526315789473684,0
14037,176,2,147.20000000000002,73.60000000000001,365,0.16438356164383564,0
14038,78,3,1560.38,520.1266666666667,207,0.43478260869565216,0
14039,33,1,152.2,152.2,33,0.9090909090909091,1
14040,41,12,3614.92,301.24333333333334,331,1.0876132930513596,0
14041,266,1,141.41,141.41,266,0.11278195488721804,0
14044,27,4,652.82,163.205,310,0.3870967741935484,0
14045,109,4,1659.75,414.9375,374,0.32085561497326204,0
14046,284,1,154.99,154.99,284,0.1056338028169014,0
14047,9,5,1308.6100000000001,261.72200000000004,373,0.40214477211796246,0
14048,305,1,409.93,409.93,305,0.09836065573770493,0
14049,17,4,5681.72,1420.43,318,0.37735849056603776,0
14050,32,2,746.36,373.18,106,0.5660377358490566,1
14051,1,23,15610.390000000001,678.7126086956522,367,1.8801089918256133,0
14052,20,1,225.36,225.36,20,1.5,1
14053,124,2,260.25,130.125,160,0.375,1
14054,65,1,92.46,92.46,65,0.46153846153846156,1
14055,106,1,725.6400000000001,725.6400000000001,106,0.2830188679245283,1
14056,1,23,8214.65,357.1586956521739,284,2.4295774647887325,0
14057,24,17,6217.96,365.76235294117646,361,1.4127423822714682,0
14059,267,1,183.6,183.6,267,0.11235955056179775,0
14060,5,19,6140.42,323.18,373,1.5281501340482573,0
14062,10,12,10464.85,872.0708333333333,364,0.989010989010989,0
14064,29,5,1353.74,270.748,274,0.5474452554744526,0
14066,267,1,152.55,152.55,267,0.11235955056179775,0
14067,64,2,374.7,187.35,97,0.6185567010309279,1
14068,320,1,265.85,265.85,320,0.09375,0
14071,4,8,1438.82,179.8525,265,0.9056603773584905,0
14073,32,1,151.04,151.04,32,0.9375,1
14075,5,3,942.26,314.08666666666664,261,0.3448275862068966,0
14076,129,1,122.47,122.47,129,0.23255813953488372,1
14077,41,5,499.41999999999996,99.88399999999999,274,0.5474452554744526,0
14078,102,6,1049.37,174.89499999999998,373,0.48257372654155495,0
14079,125,1,375.1,375.1,125,0.24,1
14080,33,1,45.599999999999994,45.599999999999994,33,0.9090909090909091,1
14081,302,2,934.52,467.26,369,0.16260162601626016,0
14082,365,1,182.25,182.25,365,0.08219178082191782,0
14083,4,9,1018.43,113.15888888888888,372,0.7258064516129032,0
14085,2,18,4448.54,247.14111111111112,369,1.4634146341463414,0
14087,3,1,194.42,194.42,3,10.0,1
14088,10,13,50491.81,3883.9853846153846,322,1.2111801242236027,0
14089,57,1,161.0,161.0,57,0.5263157894736842,1
14090,325,1,76.32000000000001,76.32000000000001,325,0.0923076923076923,0
14092,8,14,4076.91,291.2078571428571,358,1.1731843575418994,0
14093,12,1,442.85,442.85,12,2.5,1
14096,4,17,65164.79,3833.2229411764706,102,5.0,1
14098,37,1,147.35,147.35,37,0.8108108108108107,1
14099,16,11,3104.17,282.1972727272727,355,0.9295774647887324,0
14100,138,1,194.9,194.9,138,0.2173913043478261,1
14101,74,6,5976.79,996.1316666666667,326,0.5521472392638036,0
14102,5,5,1360.28,272.056,45,3.3333333333333335,1
14104,155,2,216.20999999999998,108.10499999999999,166,0.3614457831325301,1
14105,239,1,1266.23,1266.23,239,0.12552301255230125,0
14107,52,7,2703.23,386.17571428571426,364,0.576923076923077,0
14108,31,2,597.91,298.955,102,0.5882352941176471,1
14109,73,1,144.2,144.2,73,0.4109589041095891,1
14110,4,12,5683.15,473.5958333333333,267,1.348314606741573,0
14111,14,4,692.85,173.2125,242,0.49586776859504134,0
14112,23,7,2915.15,416.45,276,0.7608695652173914,0
14113,4,4,1840.42,460.105,355,0.3380281690140845,0
14114,274,2,386.53,193.265,331,0.18126888217522658,0
14116,20,5,1382.74,276.548,122,1.2295081967213115,1
14117,144,1,90.0,90.0,144,0.20833333333333334,1
14121,4,4,2780.15,695.0375,60,2.0,1
14124,84,1,419.58000000000004,419.58000000000004,84,0.35714285714285715,1
14125,11,3,2740.43,913.4766666666666,78,1.1538461538461537,1
14126,8,3,706.1300000000001,235.3766666666667,11,8.181818181818182,1
14127,123,3,709.71,236.57000000000002,311,0.28938906752411575,0
14128,61,2,637.5,318.75,256,0.234375,0
14129,2,5,1123.8600000000001,224.77200000000002,261,0.574712643678161,0
14130,319,1,483.86,483.86,319,0.09404388714733543,0
14132,2,11,3586.0299999999997,326.00272727272727,184,1.7934782608695652,1
14133,130,3,605.64,201.88,316,0.2848101265822785,0
14135,2,15,4690.31,312.68733333333336,373,1.2064343163538873,0
14138,2,2,982.3800000000001,491.19000000000005,64,0.9375,1
14139,46,1,415.82,415.82,46,0.6521739130434783,1
14140,4,2,935.05,467.525,32,1.875,1
14141,3,4,915.13,228.7825,105,1.1428571428571428,1
14142,373,1,311.81,311.81,373,0.08042895442359249,0
14143,134,1,115.8,115.8,134,0.22388059701492538,1
14145,47,4,3742.2,935.55,217,0.5529953917050692,0
14146,9,5,4191.0,838.2,357,0.42016806722689076,0
14147,78,2,483.4,241.7,286,0.2097902097902098,0
14148,234,1,157.2,157.2,234,0.12820512820512822,0
14149,221,1,446.62,446.62,221,0.13574660633484165,0
14150,36,2,658.64,329.32,360,0.16666666666666666,0
14152,75,2,621.29,310.645,234,0.25641025641025644,0
14154,239,2,1345.62,672.81,239,0.2510460251046025,0
14155,266,1,118.75,118.75,266,0.11278195488721804,0
14156,10,55,117379.63,2134.175090909091,372,4.435483870967742,2
14157,20,2,432.88,216.44,285,0.21052631578947367,0
14158,40,1,507.66,507.66,40,0.75,1
14159,20,11,4693.01,426.6372727272728,363,0.9090909090909092,0
14161,216,3,1110.52,370.17333333333335,369,0.24390243902439024,0
14162,174,2,289.36,144.68,293,0.20477815699658702,0
14163,87,4,2445.91,611.4775,239,0.502092050209205,0
14164,71,2,1631.77,815.885,81,0.7407407407407407,1
14165,276,1,122.53999999999999,122.53999999999999,276,0.10869565217391305,0
14167,39,4,574.84,143.71,331,0.36253776435045315,0
14171,98,1,363.79,363.79,98,0.30612244897959184,1
14173,11,4,450.84,112.71,219,0.547945205479452,1
14174,33,1,134.46,134.46,33,0.9090909090909091,1
14175,60,3,3222.3,1074.1000000000001,330,0.2727272727272727,0
14176,297,4,576.9000000000001,144.22500000000002,368,0.32608695652173914,0
14177,86,4,559.41,139.8525,180,0.6666666666666666,1
14178,9,7,1620.93,231.5614285714286,182,1.153846153846154,1
14179,41,2,719.78,359.89,52,1.1538461538461537,1
14180,11,25,4748.52,189.94080000000002,372,2.0161290322580645,0
14184,67,1,452.89,452.89,67,0.44776119402985076,1
14185,331,1,197.65,197.65,331,0.09063444108761329,0
14188,31,6,2054.36,342.3933333333334,310,0.5806451612903225,0
14189,2,15,4654.08,310.272,369,1.2195121951219512,0
14191,2,13,4684.76,360.36615384615385,221,1.7647058823529413,0
14193,68,2,853.39,426.695,270,0.2222222222222222,0
14194,5,21,11349.52,540.4533333333334,308,2.0454545454545454,0
14195,202,2,1012.0,506.0,252,0.23809523809523808,0
14196,107,1,335.52,335.52,107,0.2803738317757009,1
14198,18,4,701.4,175.35,239,0.502092050209205,0
14199,218,1,185.39999999999998,185.39999999999998,218,0.13761467889908258,0
14201,60,7,747.44,106.77714285714286,359,0.584958217270195,0
14204,2,1,161.03,161.03,2,15.0,1
14205,17,2,466.7,233.35,264,0.22727272727272727,0
14206,239,1,328.15999999999997,328.15999999999997,239,0.12552301255230125,0
14208,95,1,151.74,151.74,95,0.31578947368421056,1
14209,11,6,2073.43,345.57166666666666,332,0.5421686746987951,0
14210,106,6,1905.8400000000001,317.64000000000004,372,0.48387096774193544,0
14211,53,9,2241.1,249.0111111111111,295,0.9152542372881355,0
14212,90,1,1070.48,1070.48,90,0.3333333333333333,1
14214,31,5,1004.38,200.876,278,0.539568345323741,0
14215,12,6,1789.72,298.2866666666667,368,0.48913043478260865,0
14216,3,4,1839.3,459.825,38,3.1578947368421053,1
14217,2,17,2004.98,117.94,366,1.3934426229508197,0
14218,43,1,169.48000000000002,169.48000000000002,43,0.6976744186046512,1
14219,4,1,89.94,89.94,4,7.5,1
14220,247,2,632.4,316.2,358,0.16759776536312848,0
14221,42,9,3432.8,381.4222222222222,339,0.7964601769911503,0
14222,177,1,683.17,683.17,177,0.1694915254237288,0
14223,92,3,991.13,330.37666666666667,264,0.3409090909090909,0
14224,110,4,1050.12,262.53,320,0.375,0
14226,29,5,2232.19,446.438,269,0.5576208178438662,0
14227,26,10,3350.96,335.096,285,1.0526315789473684,0
14229,52,3,1547.2,515.7333333333333,334,0.2694610778443114,0
14231,184,3,925.71,308.57,289,0.31141868512110726,0
14232,43,5,2048.07,409.61400000000003,265,0.5660377358490566,0
14233,49,4,1462.72,365.68,318,0.37735849056603776,0
14234,22,4,775.46,193.865,57,2.1052631578947367,1
14235,75,5,3144.86,628.972,260,0.576923076923077,0
14236,81,2,490.86,245.43,372,0.16129032258064516,0
14237,373,1,161.0,161.0,373,0.08042895442359249,0
14238,326,1,146.85,146.85,326,0.09202453987730061,0
14239,43,11,2380.85,216.4409090909091,316,1.0443037974683544,0
14240,30,2,890.34,445.17,226,0.26548672566371684,1
14241,184,1,213.70000000000002,213.70000000000002,184,0.16304347826086957,0
14242,235,2,280.55,140.275,326,0.18404907975460122,0
14243,9,10,2588.77,258.877,366,0.819672131147541,0
14245,220,2,1693.45,846.725,264,0.22727272727272727,0
14246,111,3,1474.06,491.3533333333333,246,0.3658536585365854,0
14247,278,1,136.76999999999998,136.76999999999998,278,0.1079136690647482,0
14248,318,1,302.58,302.58,318,0.09433962264150944,0
14250,7,3,1904.05,634.6833333333333,89,1.0112359550561798,1
14251,2,5,2879.7000000000003,575.94,58,2.586206896551724,1
14256,260,2,969.0600000000001,484.53000000000003,365,0.16438356164383564,0
14257,64,5,3099.7200000000003,619.9440000000001,319,0.4702194357366771,0
14258,9,9,12669.98,1407.7755555555555,338,0.7988165680473372,0
14259,142,1,120.0,120.0,142,0.2112676056338028,1
14261,51,2,1163.45,581.725,79,0.759493670886076,1
14262,8,8,2618.23,327.27875,241,0.995850622406639,0
14264,155,2,333.97,166.985,246,0.24390243902439027,0
14265,109,2,530.18,265.09,149,0.40268456375838924,1
14267,163,3,1516.24,505.41333333333336,261,0.3448275862068966,0
14270,332,1,492.65000000000003,492.65000000000003,332,0.09036144578313253,0
14271,226,1,112.32,112.32,226,0.13274336283185842,0
14272,74,2,437.96,218.98,254,0.23622047244094488,0
14273,51,4,559.97,139.9925,242,0.49586776859504134,0
14276,99,3,1119.74,373.24666666666667,290,0.3103448275862069,0
14277,15,3,4216.2,1405.3999999999999,212,0.42452830188679247,1
14280,197,1,134.04,134.04,197,0.15228426395939088,0
14282,3,15,3729.34,248.62266666666667,368,1.2228260869565217,0
14284,31,2,595.25,297.625,86,0.6976744186046512,1
14285,21,4,1910.01,477.5025,177,0.6779661016949152,1
14286,24,3,4628.75,1542.9166666666667,243,0.3703703703703704,0
14287,8,3,176.63,58.876666666666665,199,0.4522613065326633,1
14288,213,1,426.6,426.6,213,0.14084507042253522,0
14289,9,6,911.26,151.87666666666667,290,0.6206896551724138,0
14290,11,5,2314.65,462.93,362,0.4143646408839779,0
14291,2,11,3883.25,353.02272727272725,275,1.2000000000000002,0
14292,8,9,4871.93,541.3255555555556,283,0.9540636042402827,0
14293,3,4,1046.56,261.64,369,0.3252032520325203,0
14295,40,1,166.20000000000002,166.20000000000002,40,0.75,1
14297,18,4,1305.33,326.3325,275,0.4363636363636364,0
14298,8,44,51527.3,1171.075,360,3.6666666666666665,2
14299,8,9,3965.62,440.6244444444444,366,0.7377049180327869,0
14300,19,1,43.2,43.2,19,1.5789473684210527,1
14301,117,1,640.14,640.14,117,0.25641025641025644,1
14304,223,1,383.45,383.45,223,0.13452914798206278,0
14305,71,3,1858.96,619.6533333333333,135,0.6666666666666666,1
14306,51,2,2093.32,1046.66,86,0.6976744186046512,1
14307,89,6,2995.72,499.28666666666663,374,0.48128342245989303,0
14309,8,9,2352.53,261.39222222222224,358,0.7541899441340782,0
14311,243,1,310.26,310.26,243,0.1234567901234568,0
14312,47,6,1611.59,268.5983333333333,337,0.5341246290801187,0
14314,107,1,120.0,120.0,107,0.2803738317757009,1
14315,45,6,2481.13,413.5216666666667,266,0.6766917293233082,0
14317,65,1,508.58000000000004,508.58000000000004,65,0.46153846153846156,1
14320,207,2,477.79,238.895,333,0.1801801801801802,0
14321,11,5,1530.75,306.15,334,0.44910179640718567,0
14323,115,2,605.0600000000001,302.53000000000003,239,0.2510460251046025,0
14326,242,1,183.85,183.85,242,0.12396694214876033,0
14327,163,1,311.65,311.65,163,0.18404907975460122,1
14329,17,7,5014.84,716.4057142857143,329,0.6382978723404256,0
14331,124,2,462.65999999999997,231.32999999999998,135,0.4444444444444444,1
14332,23,3,866.31,288.77,148,0.6081081081081081,1
14333,68,1,415.2,415.2,68,0.4411764705882353,1
14334,17,8,2552.21,319.02625,358,0.6703910614525139,0
14335,16,2,468.26,234.13,96,0.625,1
14336,17,4,1614.91,403.7275,276,0.4347826086956522,0
14338,161,2,588.22,294.11,196,0.30612244897959184,0
14339,243,1,309.52,309.52,243,0.1234567901234568,0
14340,219,1,134.7,134.7,219,0.136986301369863,0
14341,45,8,2182.28,272.785,318,0.7547169811320755,0
14342,21,4,668.5600000000001,167.14000000000001,210,0.5714285714285714,1
14344,127,8,889.9300000000001,111.24125000000001,369,0.6504065040650406,0
14345,39,1,108.97999999999999,108.97999999999999,39,0.7692307692307692,1
14346,121,2,1021.58,510.79,297,0.20202020202020202,0
14348,260,1,409.57,409.57,260,0.11538461538461539,0
14349,10,1,133.5,133.5,10,3.0,1
14350,274,1,282.93,282.93,274,0.10948905109489052,0
14351,165,1,51.0,51.0,165,0.18181818181818182,1
14352,157,4,1078.96,269.74,273,0.43956043956043955,0
14353,215,1,90.6,90.6,215,0.13953488372093023,0
14354,6,2,163.62,81.81,30,2.0,1
14355,366,1,174.4,174.4,366,0.0819672131147541,0
14356,80,2,701.23,350.615,81,0.7407407407407407,1
14357,43,1,225.77,225.77,43,0.6976744186046512,1
14359,19,3,912.18,304.06,88,1.0227272727272727,1
14360,32,4,2128.23,532.0575,95,1.2631578947368423,1
14362,22,1,161.2,161.2,22,1.3636363636363638,1
14364,109,8,3717.35,464.66875,211,1.1374407582938388,0
14367,8,16,9261.52,578.845,276,1.7391304347826089,0
14368,320,1,155.0,155.0,320,0.09375,0
14371,295,1,100.5,100.5,295,0.10169491525423728,0
14373,358,1,76.55,76.55,358,0.08379888268156424,0
14375,185,1,257.68,257.68,185,0.16216216216216214,0
14377,191,2,617.05,308.525,262,0.22900763358778628,0
14379,44,2,348.1,174.05,295,0.20338983050847456,0
14381,52,1,202.68,202.68,52,0.5769230769230769,1
14382,26,1,626.0699999999999,626.0699999999999,26,1.1538461538461537,1
14383,38,3,1247.69,415.8966666666667,164,0.5487804878048781,1
14385,9,3,202.11,67.37,24,3.75,1
14386,297,1,142.4,142.4,297,0.10101010101010101,0
14387,33,3,1770.56,590.1866666666666,109,0.8256880733944955,1
14388,10,8,3212.84,401.605,373,0.6434316353887399,0
14389,65,2,1043.46,521.73,191,0.31413612565445026,1
14390,10,9,4652.82,516.98,373,0.7238605898123325,0
14393,218,1,67.95,67.95,218,0.13761467889908258,0
14395,2,9,3507.71,389.74555555555554,372,0.7258064516129032,0
14396,65,2,487.99,243.995,371,0.16172506738544473,0
14397,3,19,2612.96,137.52421052631578,214,2.663551401869159,0
14400,149,1,574.7,574.7,149,0.20134228187919462,1
14401,4,13,4051.48,311.6523076923077,360,1.0833333333333333,0
14403,130,4,1475.81,368.9525,247,0.4858299595141701,0
14404,34,6,1474.32,245.72,369,0.4878048780487805,0
14406,119,1,156.75,156.75,119,0.25210084033613445,1
14407,107,6,2157.73,359.62166666666667,277,0.6498194945848376,0
14408,11,7,2606.53,372.3614285714286,264,0.7954545454545454,0
14409,71,6,2059.4500000000003,343.24166666666673,368,0.48913043478260865,0
14410,92,9,1105.07,122.78555555555555,306,0.8823529411764707,0
14411,311,1,1063.0,1063.0,311,0.09646302250803858,0
14412,43,2,770.03,385.015,73,0.8219178082191781,1
14413,362,1,122.7,122.7,362,0.08287292817679558,0
14414,92,7,1496.98,213.8542857142857,359,0.584958217270195,0
14415,1,13,5900.28,453.86769230769227,360,1.0833333333333333,0
14416,22,2,490.22,245.11,42,1.4285714285714286,1
14418,4,3,1937.25,645.75,108,0.8333333333333333,1
14419,11,6,1058.06,176.34333333333333,365,0.4931506849315069,0
14420,99,1,387.52,387.52,99,0.30303030303030304,1
14421,57,2,813.11,406.555,212,0.2830188679245283,1
14422,1,6,4263.64,710.6066666666667,267,0.6741573033707865,0
14423,218,1,265.2,265.2,218,0.13761467889908258,0
14424,18,1,322.08,322.08,18,1.6666666666666667,1
14426,24,10,4481.67,448.16700000000003,313,0.9584664536741214,0
14427,50,2,363.34000000000003,181.67000000000002,64,0.9375,1
14428,7,5,1244.83,248.96599999999998,325,0.4615384615384615,0
14431,303,1,470.36,470.36,303,0.09900990099009901,0
14432,10,6,2255.51,375.91833333333335,89,2.0224719101123596,1
14434,22,6,1372.8,228.79999999999998,72,2.5,1
14436,99,1,89.06,89.06,99,0.30303030303030304,1
14437,366,1,63.0,63.0,366,0.0819672131147541,0
14438,306,1,131.9,131.9,306,0.09803921568627452,0
14439,320,1,2661.24,2661.24,320,0.09375,0
14440,8,5,2357.6800000000003,471.53600000000006,366,0.4098360655737705,0
14441,1,4,1712.89,428.2225,256,0.46875,0
14442,205,2,1589.82,794.91,317,0.18927444794952683,0
14443,54,4,1420.2,355.05,369,0.3252032520325203,0
14446,1,4,1039.58,259.895,247,0.4858299595141701,0
14447,19,5,1163.23,232.64600000000002,281,0.5338078291814946,0
14448,9,2,375.35,187.675,364,0.16483516483516483,0
14449,19,4,907.1,226.775,372,0.3225806451612903,0
14450,181,3,483.25,161.08333333333334,321,0.28037383177570097,0
14451,60,2,662.59,331.295,195,0.3076923076923077,1
